"Дата","Область","Місто","Значення 1","Значення 2","Значення 3","Значення 4","Значення 5","Значення 6","Значення 7","Значення 8","Значення 9","Значення 10","long","lat"
"01.06.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"01.06.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"01.06.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"01.06.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"01.06.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"01.06.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"01.06.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"01.06.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"01.06.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"01.06.2024","Дніпропетровська","Дніпро","1","1","0","0","0","0","0","1","0","0","35,046183","48,464717"
"25.12.2024","Донецька","Костянтинівка","1","1","0","0","0","0","0","1","0","0","37,7075811","48,5239429"
"02.06.2024","Одеська","Одеса","1","1","0","0","0","0","0","0","1","0","30,7306393","46,4702111"
"02.06.2024","Одеська","Одеса","1","1","0","0","0","0","0","0","1","0","30,7306393","46,4702111"
"02.06.2024","Одеська","Одеса","0","0","0","0","0","0","0","0","1","0","30,7306393","46,4702111"
"02.06.2024","Херсонська","Херсон","1","0","0","0","1","0","1","0","1","0","32,616867","46,635417"
"02.06.2024","Херсонська","Херсон","1","0","0","0","1","0","1","0","1","0","32,616867","46,635417"
"02.06.2024","Херсонська","Херсон","1","0","0","0","1","0","1","0","1","0","32,616867","46,635417"
"02.06.2024","Херсонська","Херсон","0","0","0","0","0","0","1","0","1","0","32,616867","46,635417"
"02.06.2024","Херсонська","Херсон","0","0","0","0","0","0","1","0","1","0","32,616867","46,635417"
"02.06.2024","Херсонська","Херсон","0","0","0","0","0","0","1","0","0","0","32,616867","46,635417"
"02.06.2024","Херсонська","Херсон","0","0","0","0","0","0","1","0","0","0","32,616867","46,635417"
"02.06.2024","Херсонська","Берислав","1","0","0","0","1","0","1","0","1","0","33,4273644","46,8433183"
"02.06.2024","Херсонська","Берислав","1","0","0","0","1","0","1","0","1","0","33,4273644","46,8433183"
"02.06.2024","Херсонська","Берислав","0","0","0","0","0","0","1","0","1","0","33,4273644","46,8433183"
"02.06.2024","Херсонська","Берислав","0","0","0","0","0","0","1","0","1","0","33,4273644","46,8433183"
"02.06.2024","Херсонська","Берислав","0","0","0","0","0","0","1","0","1","0","33,4273644","46,8433183"
"02.06.2024","Херсонська","Берислав","0","0","0","0","0","0","0","0","1","0","33,4273644","46,8433183"
"02.06.2024","Херсонська","Берислав","0","0","0","0","0","0","0","0","1","0","33,4273644","46,8433183"
"02.06.2024","Харківська","Ізюм","1","0","0","0","1","0","1","0","1","0","37,2665006","49,2121445"
"02.06.2024","Харківська","Ізюм","1","0","0","0","1","0","1","0","1","0","37,2665006","49,2121445"
"02.06.2024","Харківська","Ізюм","0","0","0","0","0","0","0","0","1","0","37,2665006","49,2121445"
"02.06.2024","Харківська","Ізюм","0","0","0","0","0","0","0","0","1","0","37,2665006","49,2121445"
"02.06.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","1","0","36,9329429","50,284234"
"02.06.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","1","0","36,9329429","50,284234"
"02.06.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","1","0","36,9329429","50,284234"
"02.06.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","1","0","36,9329429","50,284234"
"02.06.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","1","0","36,9329429","50,284234"
"02.06.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"02.06.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"02.06.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"02.06.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"02.06.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"02.06.2024","Харківська","Харків","1","0","1","0","0","1","1","0","1","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","1","0","1","0","0","1","1","0","1","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","1","0","1","0","0","1","1","0","1","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","1","0","1","0","0","1","1","0","1","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","1","0","1","0","0","1","1","0","1","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","1","1","0","1","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","1","1","0","1","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","1","1","0","1","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","1","1","0","1","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","1","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"02.06.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"03.06.2024","Харківська","Чугуїв","0","0","0","0","0","0","1","0","1","0","36,6813122","49,8363158"
"03.06.2024","Харківська","Чугуїв","0","0","0","0","0","0","1","0","1","0","36,6813122","49,8363158"
"03.06.2024","Харківська","Чугуїв","0","0","0","0","0","0","0","0","1","0","36,6813122","49,8363158"
"03.06.2024","Харківська","Чугуїв","0","0","0","0","0","0","0","0","1","0","36,6813122","49,8363158"
"03.06.2024","Харківська","Чугуїв","0","0","0","0","0","0","0","0","1","0","36,6813122","49,8363158"
"03.06.2024","Харківська","Вовчанськ","1","0","0","0","1","1","1","0","1","0","36,9329429","50,284234"
"03.06.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","1","0","36,9329429","50,284234"
"03.06.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","1","0","36,9329429","50,284234"
"03.06.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","1","0","36,9329429","50,284234"
"03.06.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","1","0","36,9329429","50,284234"
"03.06.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","1","0","36,9329429","50,284234"
"03.06.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","1","0","36,9329429","50,284234"
"03.06.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"03.06.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"03.06.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"03.06.2024","Одеська","Одеса","1","0","1","0","0","0","0","0","1","0","30,7306393","46,4702111"
"03.06.2024","Одеська","Одеса","0","0","0","0","0","0","0","0","1","0","30,7306393","46,4702111"
"04.06.2024","Дніпропетровська","Дніпро","1","0","1","0","0","0","1","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","1","0","1","0","0","0","1","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","1","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","1","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","1","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","1","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","1","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","1","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","0","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","0","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","0","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","0","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","0","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","0","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","0","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","0","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","0","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","0","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","0","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","0","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","0","0","1","0","35,046183","48,464717"
"04.06.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","0","0","1","0","35,046183","48,464717"
